Genes,EC-Log2fC,PC-Log2fC,AC-Log2fC,MC-Log2fC,M_Log2FC,S_Log2FC,GB_log2FC,Contra-Endo-1,Contra-Endo-2,Contra-Endo-3,Contra-Endo-4,Contra-Endo-5,Ipsi-Endo-1,Ipsi-Endo-2,Ipsi-Endo-3,Ipsi-Endo-4,Ipsi-Endo-5,Contra-Peri-1,Contra-Peri-2,Contra-Peri-3,Contra-Peri-4,Contra-Peri-5,Contra-Peri-6,Ipsi-Peri-1,Ipsi-Peri-2,Ipsi-Peri-3,Ipsi-Peri-4,Ipsi-Peri-5,Ipsi-Peri-6,Contra-Astro-1,Contra-Astro-2,Contra-Astro-3,Contra-Astro-4,Contra-Astro-5,Contra-Astro-6,Ipsi-Astro-1,Ipsi-Astro-2,Ipsi-Astro-3,Ipsi-Astro-4,Ipsi-Astro-5,Ipsi-Astro-6,Contra-MG-1,Contra-MG-2,Contra-MG-3,Contra-MG-4,Contra-MG-5,Contra-MG-6,Ipsi-MG-1,Ipsi-MG-2,Ipsi-MG-3,Ipsi-MG-4,Ipsi-MG-5,Ipsi-MG-6,MSG_Regulated,Control-EC-exp,EC-EXP,EC-Regulated,Control-PC-exp,PC-EXP,PC-Regulated,Control-AC-exp,AC-EXP,AC-Regulated,Control-MC-exp,MC-EXP,MC-Regulated,GeneID
Babam2,#N/A,0.95130795,#N/A,-0.422601584,0.30319851,0.601195471,0.864191958,461.8075559,965.8775021,542.9339186,828.7948546,493.1843955,1467.983142,761.9347128,719.0374136,554.9523504,572.1581876,299.7929844,464.102474,258.5159558,287.7655232,250.5729009,283.542766,699.5194883,733.350588,619.7526952,503.4091777,528.1943847,486.3621011,788.3405945,522.6752225,422.2330179,499.7476969,612.2370369,494.5309794,520.5526128,540.5756751,590.6114263,494.9882288,491.5518898,622.5542534,520.3445454,675.6041811,474.466997,665.8306914,624.3382241,847.7212589,453.3842826,449.3738344,395.6576767,587.3332117,473.8229238,482.3152977,1,1,1,0,1,1,1,1,1,0,1,1,1,ENSMUSG00000052139
Cd177,#N/A,7.465795768,#N/A,#N/A,4.170061912,2.653511529,5.601941909,0,0,0,0,0,0,38.63766292,162.4871024,0.960125174,0,0,0,0,0,0,0,18.85322041,51.01569308,29.01852084,31.25191204,47.81391885,10.2474997,0,47.32471833,0,0,4.288875915,0,0,38.90506752,73.95663362,5.174092984,2.58711521,0,0,57.56755884,29.13393841,0,0,0,4.287321821,24.45571888,0,171.3055201,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,ENSMUSG00000052212
Tbc1d30,#N/A,#N/A,#N/A,#N/A,-1.086139281,-0.780699417,-1.159487714,72.86717583,22.82546336,121.846556,30.50243944,82.3711781,0,118.2312485,31.98565007,38.40500695,77.9283553,0,0.809951962,0,17.04534458,16.36394455,26.35493658,1.300222097,11.47853094,2.072751489,0,11.20638723,14.18884574,3.571191821,42.06641629,46.8017321,3.309587396,67.54979567,49.22932827,15.16172659,28.66689186,43.74899454,21.55872077,17.24743473,35.43952106,48.81475775,27.15450888,4.161991202,36.99059396,28.85111941,47.05055791,0,21.39875402,0,0,67.32604547,34.34286937,1,1,0,0,0,0,0,0,1,0,0,0,0,ENSMUSG00000052302
Slc39a1,#N/A,1.006813757,#N/A,#N/A,1.178085326,0.709410501,0.621559892,210.0845849,498.5561733,201.5843757,226.5895501,158.4863174,333.997158,421.9232791,459.313935,452.2189569,211.2268578,162.538365,94.76437951,165.0659313,244.6508281,148.2982475,71.79448242,254.843531,522.910854,373.095268,173.1524856,293.6073454,167.113072,229.4490745,232.41695,118.0217592,324.3395648,101.860803,180.507537,153.6388294,264.1449321,388.5327372,225.0730448,248.3630601,258.7085038,609.665166,237.8734978,123.8192383,241.4122975,252.7358061,376.4044633,291.5378838,171.1900322,361.1239643,200.3096293,227.3841913,229.7941994,1,1,1,0,1,1,1,1,1,0,1,1,0,ENSMUSG00000052310
Epha3,#N/A,-7.817493133,#N/A,#N/A,-0.705282243,-0.901732747,-1.724528744,64.3502332,20.422783,46.58838906,181.2716401,21.89613595,0,3.091013034,38.38278008,66.24863699,28.71044669,74.64724912,0,94.32338929,0,40.90986137,32.716473,0,0,0,0,0,0,0.892797955,27.34317059,0,0,31.09435039,16.40977609,0,0,0,5.174092984,22.42166515,11.81317369,0,0,0,0,10.38640299,0,56.80701413,1.018988287,0,68.88475939,0,20.70673006,1,1,0,0,0,0,1,0,0,0,0,0,0,ENSMUSG00000052504
St6galnac3,#N/A,#N/A,#N/A,#N/A,-3.366729085,-0.625982117,-1.292249439,1456.39719,633.1062731,1488.140658,850.5823113,1868.470268,573.1916292,894.07552,534.8000692,685.5293741,1018.195484,66.2193339,0,42.79487107,33.08802183,13.29570494,24.53735475,28.60488614,0,14.50926042,34.63049712,7.47092482,0,248.1978316,703.5608125,910.5989181,752.3795348,499.6540441,187.2206272,277.9649874,610.1952696,822.8977544,1362.511152,472.5797116,220.906348,0,29.3268696,1.0404978,0.973436683,1.154044777,0,0,26.49369545,174.6419171,0,25.40605489,44.4437133,1,1,1,0,0,0,0,1,0,0,0,0,0,ENSMUSG00000052544
Trim30b,7.657932393,5.205768724,#N/A,#N/A,7.035342896,3.182395699,3.017712947,0,0,0,0,0,83.13466378,0,80.60383817,19.20250348,0,0,12.95923139,0,1.002667328,0,0,67.61154905,169.6271795,74.6190536,49.83413001,85.16854294,87.49788204,0,0,0,0,0,10.44258478,18.1940719,31.73834456,44.79063726,2.587046492,0,2.362634738,14.54056614,47.79193564,32.25543182,58.406201,117.7125672,72.1982699,0,16.30381259,57.22729488,132.3312483,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,ENSMUSG00000052749
A630001G21Rik,#N/A,10.18858477,#N/A,-4.832654905,2.282305828,2.073247659,2.173412146,11.35592351,13.21474194,50.17211129,0,2.085346281,0,131.3680539,125.3837483,48.00625869,2.050746192,0,0,0,0,0,1.817581833,353.0102994,610.9129246,257.0211846,351.3728489,357.1102064,483.2090242,0,22.08486855,9.156860629,0,0,0,9.097035951,37.88124996,41.66570908,55.19032516,0,4.725269475,374.938884,399.7143708,863.6131744,478.9308482,705.1213584,440.490568,2.143660911,3.05696486,62.16068237,47.13167748,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,ENSMUSG00000052760
Junb,#N/A,-1.057084342,#N/A,#N/A,2.836687342,1.126467637,1.177275422,23526.63452,8252.005674,21136.79374,37974.66561,10838.5873,13688.04947,18996.59335,23995.63468,22171.21051,18567.45602,48494.2242,40424.7024,45316.275,53577.52868,27415.7436,20743.15267,17140.1778,7816.879572,23929.91594,17790.78441,27577.42479,19153.3652,2202.532556,5906.124848,985.8886611,2632.225176,1731.633651,2524.121922,2303.571659,5848.04594,6595.681748,6296.871161,2685.425588,3851.094622,35886.11723,48701.06859,42117.26997,15125.25918,78458.88818,27255.2525,40153.98435,46516.81529,34820.83558,35751.19013,26727.16975,13091.19878,1,1,1,0,1,1,1,1,1,0,1,1,0,ENSMUSG00000052837
Lamb2,#N/A,-6.386523063,#N/A,5.707053236,-0.502596874,-0.329982965,-1.12101394,7800.573121,3422.618163,10605.13002,5625.521332,11182.66943,2548.00452,5709.101074,5216.219813,5228.841696,11903.55627,17733.53762,8505.305549,19248.08497,23315.02338,37686.16429,33724.32213,163.1778732,3.826176981,159.6018646,451.8857552,230.1044844,666.0874804,1041.895214,1192.582902,1113.067281,1227.856924,2521.859038,2001.992683,1140.161839,1356.558276,842.6889662,578.6360654,2032.610183,2328.376534,246.1510125,208.5466282,66.59185923,485.744905,354.2917464,289.6042961,14047.40995,16470.92667,7398.10788,8209.975666,24117.96791,16006.80738,1,1,1,0,1,0,1,1,1,0,1,1,1,ENSMUSG00000052911
Gpr141,#N/A,5.470052775,#N/A,6.413383375,5.544773972,2.445430701,5.064501429,0.946326959,0,0,0,0,0,0,52.45646611,0,0,0,0,0,0,0,0,0.650111049,0,20.72751489,0,14.19475716,11.82403811,23.21274684,0,0,0,0,0,0,51.19087832,59.37363544,0,1.724743473,0,0,0,0,0,0,0.811216516,0,21.39875402,54.26726239,57.10184002,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,ENSMUSG00000053101
Mapk11,#N/A,#N/A,#N/A,#N/A,1.443634371,1.683863156,1.103857054,352.0336287,24.02680353,338.6617512,325.0688546,287.7777868,402.546793,550.9730733,611.5656293,657.685744,601.8940074,28.89570934,23.48860689,182.5332256,0,67.50127126,68.15931875,51.35877284,3.826176981,26.94576936,118.250478,59.02030608,74.88557472,40.17590799,19.98154774,24.41829501,18.75432858,17.15550366,46.99163153,15.16172659,36.85743239,90.62291726,12.93523246,31.04538251,46.07137738,32.19696788,32.58541066,32.25543182,38.93746733,25.38898508,4.867299094,174.7083642,70.31019178,0,0,370.9284015,265.6521954,1,1,1,0,0,0,0,1,1,0,0,0,0,ENSMUSG00000053137
Bcl3,#N/A,2.46562316,2.456007473,#N/A,3.590198113,0.633427772,2.001747152,588.6153684,348.3886512,413.9199181,701.5561072,368.0636186,850.3071751,783.5718041,820.1120678,607.759235,823.3745962,130.030692,143.3614972,64.62898896,252.6721667,83.86521581,40.89559125,460.2786224,318.8480817,756.5542934,601.3881452,988.4033536,824.5295911,68.74544256,91.49445544,129.2134778,79.43009751,39.67210222,208.1057968,296.1590593,582.5521953,1046.850941,484.6400428,374.2693337,606.0158102,504.7653674,364.9565994,203.9375689,390.34811,738.588657,455.0924653,580.9321068,427.9750804,477.551909,574.6439139,384.9017317,423.2253607,1,1,1,0,1,1,1,1,1,1,1,1,0,ENSMUSG00000053175
Sec61b,#N/A,1.222003622,#N/A,0.513643255,0.464491091,0.964612712,1.128929678,873.459783,4147.02629,800.065989,1462.374097,515.0805314,1821.670089,1331.453864,1449.589661,1542.921154,660.3402739,474.3712283,704.6582066,594.7613714,398.0589293,384.5526969,357.1548303,1058.380787,2485.739645,1245.723645,797.3460801,605.1449104,608.5438282,411.5798574,524.7785433,302.1764008,494.2317179,381.7099565,566.1372751,324.4609489,607.1238169,620.8190653,494.12588,507.9369528,609.5597623,633.5532389,825.4970701,561.8688123,451.674621,528.5525076,593.8104895,749.2094883,787.6779456,1308.334362,807.583166,647.8543998,830.2893711,1,1,1,0,1,1,1,1,1,0,1,1,1,ENSMUSG00000053317
Slamf8,8.204651858,6.937048326,#N/A,-2.476522969,5.861397533,2.154881693,6.477201786,0,0,0,0,0,19.68978879,34.77389663,172.7225104,40.3252573,0,0,21.86870296,0,1.002667328,0,0,557.7952797,570.1003701,393.8227829,536.3503823,478.1391885,326.3434519,0,57.84132241,0,0,0,1.491797826,0,40.95270266,83.33141817,37.08099972,0,3.543952106,325.0855144,381.2493047,495.276953,458.4886778,577.0223883,514.311271,55.73518368,71.32918007,125.3080422,242.0030363,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,ENSMUSG00000053318
Tarm1,#N/A,9.112277551,#N/A,#N/A,6.867100334,3.719261545,7.548692467,16.0875583,0,0,0,0,99.17819538,0,113.8689142,0,4.101492384,0,0,0,0,0,0,70.86210429,165.8010025,107.7830774,52.36806882,92.63946776,100.1101894,0,8.413283259,10.17428959,0,0,0,0,43.00033779,42.70735181,0,3.449486946,1.181317369,39.46725095,0,0,78.84837135,4.616179106,16.22433031,35.37040502,33.62661346,268.3762794,166.773628,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,ENSMUSG00000053338
Cbx7,#N/A,-4.536660623,#N/A,2.027196969,-0.513942612,-0.734701115,-0.609754599,770.3101445,172.9929854,758.8531833,366.9007716,836.2238587,65.6326293,275.8729133,188.0756224,212.1876634,677.7716165,1990.191981,511.0796878,1351.095215,1723.585137,1952.423134,1631.279696,29.25499719,0,58.03704169,64.19311662,122.523167,119.8169195,283.0169518,580.5165449,858.7100412,361.848222,448.1875331,401.2936153,514.4879221,409.5270266,237.4945418,551.0409028,398.4157423,385.1094622,449.7189384,235.7011371,284.0558995,242.3857341,325.440627,137.9068077,1360.152848,1526.444454,709.421121,583.707698,1563.742679,1082.810469,1,1,1,0,1,0,1,1,1,0,1,1,1,ENSMUSG00000053411
Tll1,#N/A,#N/A,#N/A,7.547357196,2.221489094,2.044723303,1.503412047,0,50.45628742,71.6744447,0,0,0,12.36405214,75.48613416,59.52776077,3.076119288,1.203987889,0,0,0,6.136479205,19.99340017,0,0,0,0,0,0,0,6.309962444,0,0,0,0,0,7.166722965,0,0,0,0,0,0,0,0,0,0,80.38728415,47.89244948,0,0,40.64968783,39.89833353,1,0,0,0,0,0,0,0,0,0,0,0,1,ENSMUSG00000053626
Nebl,#N/A,#N/A,#N/A,2.211604571,-1.435997651,-0.781764334,-1.237792042,3151.268773,3461.061049,3690.337971,2964.837114,6067.315005,1882.197958,1863.880859,1180.910201,1837.679583,3091.499885,87.8911159,226.7865492,173.7995784,256.682836,241.3681821,305.353748,35.75610767,0,101.564823,215.3847992,0,12.61230732,1787.381506,1239.90762,2465.230367,1257.643211,1726.272556,1515.666592,3033.356099,1241.890708,1051.017512,808.8832032,1456.545863,1238.020603,83.08894936,69.51554274,15.60746701,39.91090401,43.85370151,57.59637262,386.9307944,136.5444304,152.9350122,222.9690896,210.8702556,323.2270058,1,1,1,0,1,0,0,1,1,0,1,1,1,ENSMUSG00000053702
Grwd1,1.128233813,#N/A,#N/A,#N/A,1.662979501,1.473267187,0.982228902,205.3529501,329.1672084,344.0373346,289.3374256,151.1876054,505.3712456,570.2919047,602.6096473,745.0571349,460.3925201,351.5644636,585.5952682,432.3155343,420.1176105,460.2359404,307.1713298,749.578039,93.10363987,773.1363054,1021.177342,1084.031191,1466.180726,314.2648803,331.2730283,279.7929637,396.0472918,274.4880586,520.6374414,424.5283444,666.5052358,762.4824762,599.3324373,444.983816,772.5815592,801.8083614,1010.147731,517.1274068,1007.506967,878.2280749,939.3887252,252.9519874,1117.830151,1181.052965,736.8856498,410.3077865,547.4657411,1,1,1,1,1,1,0,1,1,0,1,1,0,ENSMUSG00000053801
Pde5a,#N/A,-7.221947405,#N/A,5.819016799,0.644312665,-0.790769745,-1.385297881,23.65817397,26.42948389,76.15409749,107.1942872,132.4194888,0,30.13737708,42.22105809,12.48162726,71.77611673,1447.193443,797.8026822,1579.043406,1455.872961,2349.248789,1891.193898,3.900666291,0,0,26.18403441,4.482554892,27.58942226,0,15.77490611,0,17.65113278,32.16656936,44.00803588,0,17.40489863,0,16.38462778,9.486089102,28.35161685,12.4633424,7.603262488,0,51.59214421,1.154044777,55.97393958,1355.865526,506.4371785,768.6217709,573.7375355,2231.921923,1864.110747,1,1,0,0,1,0,1,0,0,0,0,1,1,ENSMUSG00000053965
Utp18,#N/A,0.840674836,#N/A,#N/A,0.993960547,0.795787075,0.599052625,411.6522271,288.3216424,353.8925707,463.6370795,457.7335087,398.9005358,807.5271551,632.0364454,399.4120723,567.0313221,563.4663321,685.2193595,603.4950185,377.0029154,340.5745959,445.3075492,634.5083834,1178.46251,1113.06755,695.9885276,811.3424354,972.7242021,312.4792844,316.5497826,313.3681193,211.8135934,436.3931244,642.2189642,297.1698411,331.7168915,657.2765608,449.2837408,495.0013768,623.7355707,448.6803266,355.1809762,491.1149618,661.9369446,663.5757465,738.2070293,519.8377708,441.2219282,517.0190089,648.0605653,372.1987042,486.8606775,1,1,1,0,1,1,1,1,1,0,1,1,0,ENSMUSG00000054079
Lifr,#N/A,#N/A,#N/A,-1.159263841,-1.002752185,-0.677614597,-1.309199425,1412.866149,760.4483319,1509.642991,1275.001969,1998.80441,573.1916292,1098.855134,747.1847856,618.3206119,1090.996974,1108.872846,1000.290673,1396.51018,1652.395757,2769.597615,2456.461848,1146.145779,783.0908887,742.045033,880.1214147,1850.548078,1361.340921,1371.337659,1603.782121,2530.34582,1236.68249,2198.048907,1478.371646,1703.167286,1221.414357,1486.424172,996.8752482,1829.952825,1233.295333,1799.914366,2389.596782,2255.799231,3529.681414,2714.313314,3144.275215,1085.764251,647.0575621,956.0904955,329.9217424,2136.649217,1933.806571,1,1,1,0,1,1,0,1,1,0,1,1,1,ENSMUSG00000054263
Taf4b,#N/A,#N/A,#N/A,#N/A,2.2907841,0.857471244,1.363067926,76.65248366,271.5028799,97.6564309,53.16139446,82.3711781,353.6869468,190.8700548,90.8392462,235.2306676,255.3179009,80.66718857,51.83692554,0,19.05067924,54.20556631,47.25712767,125.4714324,22.95706189,188.6203855,55.74665391,124.7644445,185.2432638,131.2412994,111.4760032,94.62089317,105.9067967,121.1607446,158.1305696,103.0997408,69.61959452,114.5807,133.6640688,102.6222366,192.5547311,119.4403647,93.41151056,241.3954897,268.6685246,93.4776269,210.9162941,23.58027002,39.74054318,111.4945573,89.73146289,282.0072093,50.50421966,1,1,1,0,0,1,0,1,1,0,1,1,0,ENSMUSG00000054321
Cklf,#N/A,3.412417045,#N/A,-1.919714356,1.080311095,1.439164625,1.102718115,108.8276003,382.0261762,115.5750421,109.808782,65.68840785,61.98637211,188.5517951,417.0928769,198.745911,141.5014873,75.85123701,213.0173659,61.1355301,44.11736244,14.31845148,53.61866409,607.8538304,2099.29577,654.9894705,541.4182599,507.2757953,516.3163309,790.1261904,465.8855605,435.4595944,443.4847111,260.5492119,285.6792837,446.7655434,342.9788848,385.407809,229.384789,226.8037667,200.8239527,776.8816766,861.3410218,836.5602316,650.2557044,649.7272092,725.2275651,91.1055887,110.050735,376.9108042,406.0575291,80.02907292,124.7454225,1,1,1,0,1,1,1,1,1,0,1,1,1,ENSMUSG00000054400
Gimap4,#N/A,#N/A,#N/A,#N/A,3.462825722,1.373598741,2.251877611,315.1268773,618.690191,383.4582791,560.3733875,205.4066087,706.6446421,540.1545277,562.9474412,628.8819888,465.5193856,52.97546712,0,0,0,7.15922574,7.270327334,0,68.87118566,12.43650893,48.98948374,0,0,0,6.309962444,0,0,6.433313873,0,0,1.023817566,0,8.623488307,0,5.906586844,15.57917801,14.12034462,0,0,0,0,0,48.91143776,74.00081235,0,0,116.1597052,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000054435
Gm9946,#N/A,#N/A,#N/A,#N/A,-5.560132185,-1.521612502,-1.673071351,255.5082789,117.7313373,183.6657645,146.4117093,448.3494504,81.6761609,49.45620854,53.73589212,26.88350487,223.5313349,0,23.48860689,0,0,7.15922574,0,0,0,0,0,0,0,0,0,0,3.309587396,0,0,0,0,3.124928181,0,0,0,0,0,0,0,13.84853732,0,0,0,0,0,0,30.80757399,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000054488
Sh3bp2,#N/A,3.744609221,#N/A,-2.469986151,1.969030993,1.165416188,2.532412678,57.72594449,44.44958654,9.855236146,5.228989619,27.10950165,155.330556,71.09329978,193.1933264,74.88976356,62.54775886,13.24386678,83.42505204,106.5504953,75.20004961,64.43303166,55.43624592,922.5075779,397.922406,673.6442339,1291.464149,1064.606787,999.5253552,117.8493301,307.084839,182.1197836,148.9314328,42.88875915,23.86876522,94.00270483,234.4542227,309.3678899,407.8909969,62.95313677,70.87904213,870.3567446,929.7703842,1063.388752,996.7991637,1336.383851,1559.96936,153.2717551,241.500224,396.6443542,290.0410922,90.19149488,48.48405087,1,0,1,0,1,1,1,1,1,0,1,1,1,ENSMUSG00000054520
Phactr1,#N/A,-1.326830601,#N/A,#N/A,0.689790989,-0.831007893,-1.516536087,1459.23617,1200.138837,700.6176969,895.9002214,916.5096905,873.6432211,842.3010517,324.9742047,384.0500695,725.964152,477.983192,645.5317134,220.9612731,73.19471496,83.86521581,79.06480975,112.4692114,137.7423713,68.40079913,125.8522944,88.90400535,96.16884332,2207.889343,1734.188012,1687.914643,1931.695844,1221.257417,536.3013185,1476.752169,1230.628715,1697.877645,2019.620961,1031.396597,539.8620375,218.1084921,118.3936587,157.1151679,175.218603,150.0258209,186.5797986,341.9139152,387.215549,273.3096669,295.4793627,160.0581458,66.66556994,1,1,1,0,1,1,1,1,1,0,1,1,0,ENSMUSG00000054728
Set,#N/A,1.282506798,#N/A,#N/A,0.341709853,0.620383167,0.456620265,628.3611006,672.750499,435.4222516,853.1968061,796.6022793,744.5657168,1007.670249,846.9800138,955.3245479,982.307426,653.7654238,379.86747,649.7833485,713.8991377,833.5384254,524.3723589,1497.855856,1582.761878,1703.801724,955.2949329,1777.333015,1616.740145,311.5864864,478.5054854,425.2853048,746.8635558,555.409431,943.5621251,311.3207859,468.9084454,1306.21998,759.7293198,784.7582802,986.400003,1670.087882,935.201286,979.1084303,1395.908204,1167.893314,1276.043579,1160.792383,720.4247187,901.8232331,1353.222971,1279.194864,1300.483656,1,1,1,0,1,1,1,1,1,0,1,1,0,ENSMUSG00000054766
Usp46,#N/A,-0.741265329,#N/A,#N/A,-1.253122271,-0.477459092,-0.891673078,654.8582555,391.6368976,753.4775999,322.4543598,1296.042714,331.0801522,353.9209924,414.5340249,214.1079138,737.2432561,316.6488148,255.9448199,200.8738846,343.9148936,325.2333979,325.3471482,152.1259854,214.2659109,165.8201191,158.793499,168.8429009,197.8555711,211.5931154,193.505515,295.054398,340.8875018,256.2603359,335.6545109,142.5202299,224.2160471,289.5766781,183.6803009,314.7656838,349.6699412,125.6720359,215.0637104,168.5606437,306.6325552,132.7151493,243.3649547,280.8195793,275.1268374,84.85426482,77.04216511,171.4908705,422.7203185,1,1,1,0,1,1,1,1,1,0,1,1,0,ENSMUSG00000054814
Atrnl1,#N/A,#N/A,#N/A,2.626207164,0.580981681,0.586807292,-0.516853752,99.36433067,309.9457656,322.5350012,226.5895501,341.9967901,24.06529741,408.0137205,372.3129668,871.7936578,994.6119032,0,22.67865492,19.21402375,57.15203771,38.8643683,57.25382775,9.10155468,0,12.43650893,0.844646271,26.89532935,30.74249909,31.24792844,64.15128485,52.90630586,62.88216053,109.3663358,137.9912989,51.54987039,60.40523642,93.74784544,89.68427839,130.2181322,108.6811979,2.077223734,5.430901777,39.53891642,25.30935377,36.92943285,44.61690836,34.29857457,169.1520556,134.1881397,282.7900649,55.89332077,274.2379127,1,1,1,0,0,0,0,1,1,0,0,1,1,ENSMUSG00000054843
Rnd1,#N/A,-1.370353032,#N/A,#N/A,5.872448827,1.520224603,1.163262968,1076.920079,676.3545195,1070.637018,1780.470965,377.4476769,1952.935347,2319.805282,2771.236722,3644.63516,2178.917829,396.1120155,264.8542914,114.4107778,587.5630543,516.4869998,244.4647566,96.86654624,48.46490842,84.98281104,122.4737093,222.6335596,243.5751851,29.46233252,42.06641629,54.94116377,24.27030757,51.46651098,196.1714142,77.83019647,73.71486478,97.91441635,165.5709755,115.5578127,340.2194022,96.59090364,166.1855944,53.06538782,336.8090924,107.3261642,433.1896194,202.5759561,406.5763264,262.4562145,280.9773081,537.338061,646.4540116,1,1,1,0,1,1,1,1,1,0,1,1,0,ENSMUSG00000054855
Miga1,#N/A,#N/A,#N/A,#N/A,-0.782834779,-0.616832979,-0.454884253,219.5478544,419.2677217,299.2408066,361.671782,428.5386607,172.8325905,232.5987308,193.1933264,162.2611544,326.0686446,32.50767301,363.6684308,125.7645191,163.4347745,121.7068376,188.1197198,314.6537475,244.8753268,159.6018646,250.8599426,249.528889,145.0415342,222.3066909,385.9593695,386.6230043,305.5852363,448.1875331,346.0970957,228.4366806,303.0499997,367.6998827,294.0609513,346.6734381,523.3235944,282.5024278,229.184055,235.1525029,347.5168959,168.4905374,277.4360484,122.1886719,208.8925988,31.57367993,141.3950324,207.0593474,181.8151908,1,1,1,0,1,1,0,1,0,0,1,1,0,ENSMUSG00000054942
Pdlim1,2.219143973,-5.784066714,#N/A,7.838396232,2.20661798,1.897612794,1.9058654,59.6185984,330.3685486,339.5576818,520.2844671,54.21900331,1150.758767,1056.353704,1678.606916,1549.64203,637.7820658,3161.672197,2527.860072,3026.20874,3585.538366,1947.309401,1692.168687,14.30244307,63.76961635,51.81878722,86.99856595,29.1366068,44.93134483,308.0152946,221.900346,167.8757782,551.5978994,253.043679,328.9414207,155.6603929,374.7172293,303.1180336,504.4740659,285.4450448,226.8129348,7.270283069,23.89596782,0,0,21.92685075,12.97946425,3601.35033,2697.261995,2007.888708,2158.99338,2733.691507,1868.151085,1,1,1,1,1,1,1,1,1,0,0,1,1,ENSMUSG00000055044
C1ra,#N/A,-4.510118637,#N/A,3.8639374,3.835683974,0.611427476,0.837444654,77.59881062,19.22144283,108.4075976,394.7887162,31.28019422,48.13059482,104.3216899,156.0899723,206.4269124,75.87760911,1054.693391,942.7840833,747.6001966,800.1285279,344.665582,510.7404952,25.35433089,0,14.50926042,64.19311662,32.12497672,55.17884453,8.035181598,12.61992489,7.122002711,34.19906976,32.16656936,31.32775435,11.1185995,14.33344593,10.41642727,52.60327867,34.49486946,53.1592816,20.77223734,19.5512464,55.14638343,42.83121406,13.84853732,42.18325882,511.2631272,520.7030145,319.6835093,330.8281208,593.2313818,566.6573445,1,1,1,0,1,0,1,0,1,0,1,1,1,ENSMUSG00000055172
Tmem245,#N/A,#N/A,#N/A,#N/A,-1.140097731,-0.704182982,-0.469607053,1170.606448,935.8439976,1126.184712,323.3258581,1493.107937,603.0909381,766.5712324,497.6967151,773.8608901,1225.32085,464.7393252,285.1030905,608.7352068,587.5630543,603.4204552,686.1371421,160.577429,553.5202699,480.8783454,251.7045889,534.9182171,505.280562,523.1796018,921.2545169,1075.422409,925.5812752,1006.813621,734.7104294,898.5849956,578.456925,1035.392871,874.4217143,760.6118716,838.7353319,469.4525639,633.2431472,953.0959852,848.8367878,491.6230748,790.9361028,331.1956107,370.9117364,240.7493095,240.1902795,654.2059135,634.8380411,1,1,1,0,1,1,0,1,1,0,1,1,0,ENSMUSG00000055296
Pprc1,#N/A,0.989284243,#N/A,-0.86609324,2.235450329,1.061389545,1.422290829,134.3784281,98.50989449,322.5350012,166.4561695,267.9669971,110.8462184,516.9719299,562.9474412,620.2408623,398.8701344,574.3022231,281.0533307,436.6823578,599.5950623,317.0514256,262.6405749,707.3208208,299.7171968,696.4445003,953.6056403,1162.475902,1082.293622,500.8596529,401.7342756,301.1589718,216.2263766,228.3826425,333.4168142,421.4959991,587.6712831,603.111139,673.4944367,536.3952201,708.7904213,633.5532389,770.101872,955.1769808,1097.063142,934.776269,1107.310544,478.0363831,736.7285313,661.0739236,359.83223,467.4714101,315.6513728,1,1,1,0,1,1,1,1,1,0,1,1,1,ENSMUSG00000055491
Epm2a,#N/A,#N/A,#N/A,#N/A,-0.889645057,-0.712652476,-1.413177895,35.01409748,3.60402053,11.64709726,88.02132525,8.341385124,2.917005747,9.273039102,6.397130014,0,37.93880455,34.91564878,3.239807846,12.22710602,4.010669313,11.25021188,3.635163667,12.35210992,0,31.09127233,13.51434034,27.64242183,15.76538415,20.53435297,31.54981222,67.15031128,25.37350337,20.3721606,23.12286631,13.14016304,22.52398646,42.70735181,8.623488307,32.77012599,16.53844316,75.81866629,17.37888569,30.17443621,16.54842362,38.08347762,6.489732126,0,103.9368052,0,0,1.270302745,15.65630809,1,0,0,0,0,0,0,1,0,0,0,0,0,ENSMUSG00000055493
Nap1l3,#N/A,-2.821245824,#N/A,3.512244232,-0.501574245,-0.763490205,-1.618877964,177.9094683,100.9125748,94.07270867,36.60292733,102.1819678,78.75915516,20.09158472,58.85359613,140.1782754,114.8417868,114.3788495,49.40706966,282.0968032,58.15470504,128.8660633,135.4098466,4.55077734,89.27746289,0,0,7.47092482,7.882692075,118.7421281,108.321022,156.6840597,147.828237,180.1327884,123.8192196,67.72237875,80.88158775,159.3713372,253.5305562,164.7130017,142.9394016,0,0,0,27.25622713,10.38640299,4.867299094,69.66897959,87.63299266,0,133.2376267,63.51513724,131.3109711,1,1,1,0,1,0,1,1,1,0,0,0,1,ENSMUSG00000055733
